,cycle,branch,type,matchup,forecastdate,state,startdate,enddate,samplesize,population,poll_wt,adjpoll_clinton,adjpoll_trump,adjpoll_johnson,adjpoll_mcmullin,multiversions,poll_id
3363,2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,North Carolina,8/5/2016,8/7/2016,830.0,likely voters,0.0,43.75439,44.18423,4.688231,0.0,0.0,44800
3364,2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,New Hampshire,4/7/2016,4/17/2016,553.0,likely voters,0.0,47.50512,32.93868,0.0,0.0,0.0,44071
3365,2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Oregon,9/30/2016,10/13/2016,490.0,likely voters,0.0,45.34284,37.62653,0.0,0.0,0.0,46851
3366,2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Utah,9/7/2016,9/13/2016,228.0,likely voters,0.0,32.12277,41.26642,5.434916,0.0,0.0,45786
3367,2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Pennsylvania,3/30/2016,4/4/2016,1737.0,likely voters,0.0,43.53049,41.83769,0.0,0.0,0.0,36698
3368,2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Utah,9/27/2016,10/3/2016,231.0,likely voters,0.0,34.89917,42.23501,11.45896,0.0,0.0,46503
3369,2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Michigan,1/23/2016,1/26/2016,600.0,likely voters,0.0,41.42282,41.18622,0.0,0.0,0.0,44180
3370,2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Utah,8/31/2016,9/6/2016,247.0,likely voters,0.0,27.77839,36.47083,11.25212,0.0,0.0,45483
3371,2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Ohio,6/22/2016,6/23/2016,708.0,voters,0.0,44.26286,41.75798,0.0,0.0,0.0,44435
3372,2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Ohio,3/4/2016,3/10/2016,2052.0,registered voters,0.0,45.36386,44.8014,0.0,0.0,0.0,36598
3373,2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Utah,8/17/2016,8/23/2016,270.0,likely voters,0.0,29.58251,41.52128,8.851873,0.0,0.0,45584
3374,2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Utah,10/7/2016,10/27/2016,244.0,likely voters,0.0,28.24377,44.39371,0.0,0.0,0.0,47751
3375,2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,North Carolina,8/4/2016,8/10/2016,921.0,registered voters,0.0,46.10317,42.27807,3.718077,0.0,0.0,44839
3376,2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Ohio,7/5/2016,7/10/2016,848.0,registered voters,0.0,40.36951,40.96815,4.015882,0.0,0.0,44573
3377,2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,North Carolina,2/14/2016,2/16/2016,1250.0,likely voters,0.0,39.54404,43.64671,0.0,0.0,0.0,36380
3378,2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Iowa,12/10/2015,12/13/2015,1426.0,voters,0.0,43.09873,41.77858,0.0,0.0,0.0,35445
3379,2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Florida,7/30/2016,8/7/2016,1056.0,likely voters,0.0,44.99923,46.03943,3.347152,0.0,0.0,44806
3380,2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Utah,9/30/2016,10/20/2016,249.0,likely voters,0.0,27.37964,41.12252,0.0,0.0,0.0,47224
3381,2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Utah,10/4/2016,10/9/2016,182.0,likely voters,0.0,35.92998,42.0204,8.864471,0.0,0.0,46730
3382,2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Utah,3/8/2016,3/15/2016,500.0,likely voters,0.0,34.54929,35.53554,0.0,0.0,0.0,36635
3383,2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Ohio,4/26/2016,4/27/2016,799.0,voters,0.0,43.8091,43.3,0.0,0.0,0.0,44010
3384,2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Pennsylvania,7/30/2016,8/7/2016,815.0,likely voters,0.0,49.92893,41.92334,3.347152,0.0,0.0,44808
3385,2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Florida,4/27/2016,5/8/2016,1051.0,registered voters,0.0,44.53212,44.82126,0.0,0.0,0.0,44037
3386,2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,New York,5/22/2016,5/26/2016,825.0,registered voters,0.0,53.77025,36.02201,0.0,0.0,0.0,44164
3387,2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Florida,8/4/2016,8/10/2016,862.0,registered voters,0.0,42.24493,42.51234,3.718077,0.0,0.0,44837
3388,2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Colorado,11/11/2015,11/15/2015,1262.0,registered voters,0.0,36.06331,45.78302,0.0,0.0,0.0,35382
3389,2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Pennsylvania,4/27/2016,5/8/2016,1077.0,registered voters,0.0,43.92845,44.15452,0.0,0.0,0.0,44040
3390,2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Wisconsin,3/24/2016,3/28/2016,1405.0,registered voters,0.0,45.88834,40.07199,0.0,0.0,0.0,36667
3391,2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Florida,6/8/2016,6/19/2016,975.0,registered voters,0.0,46.05112,40.6919,2.817005,0.0,0.0,44375
3392,2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Utah,9/23/2016,10/13/2016,282.0,likely voters,0.0,33.33054,41.45466,0.0,0.0,0.0,46857
3393,2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,North Carolina,1/18/2016,1/19/2016,1214.0,voters,0.0,41.0629,44.7519,0.0,0.0,0.0,35890
3394,2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,New Hampshire,1/2/2016,1/7/2016,957.0,registered voters,0.0,42.15319,45.09533,0.0,0.0,0.0,35806
3395,2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Ohio,3/4/2016,3/6/2016,1248.0,voters,0.0,42.65902,40.73901,0.0,0.0,0.0,36554
3396,2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Utah,10/10/2016,10/14/2016,261.0,likely voters,0.0,20.25287,29.5097,8.664734,0.0,0.0,47000
3397,2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,New York,6/22/2016,6/28/2016,803.0,registered voters,0.0,56.25387,36.31629,0.0,0.0,0.0,44463
3398,2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Kentucky,9/30/2016,10/13/2016,336.0,likely voters,0.0,38.111,53.80049,0.0,0.0,0.0,46831
3399,2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Utah,8/24/2016,8/30/2016,253.0,likely voters,0.0,33.41982,36.64952,9.163715,0.0,0.0,45534
3400,2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Connecticut,9/23/2016,10/6/2016,352.0,likely voters,0.0,52.80082,35.91294,0.0,0.0,0.0,46638
3401,2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Utah,10/20/2016,10/24/2016,225.0,likely voters,0.0,37.51645,32.41563,5.012764,0.0,0.0,47400
3402,2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,North Carolina,10/14/2016,10/20/2016,377.0,likely voters,0.0,45.43267,43.91397,0.0,0.0,0.0,47215
3403,2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Florida,3/4/2016,3/6/2016,1961.0,likely voters,0.0,41.05414,44.77102,0.0,0.0,0.0,36558
3404,2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Utah,5/31/2016,6/1/2016,1519.0,registered voters,0.0,28.32002,31.83449,13.29097,0.0,0.0,44196
3405,2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Utah,9/2/2016,9/22/2016,208.0,likely voters,0.0,30.51435,47.63044,0.0,0.0,0.0,46095
3406,2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Ohio,6/8/2016,6/19/2016,971.0,registered voters,0.0,42.06863,40.7189,3.817005,0.0,0.0,44374
3407,2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Utah,3/23/2016,4/5/2016,600.0,adults,0.0,35.99481,40.93493,0.0,0.0,0.0,42187
3408,2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,South Carolina,9/23/2016,10/6/2016,258.0,likely voters,0.0,45.92374,48.61084,0.0,0.0,0.0,46669
3409,2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,New York,4/24/2016,4/27/2016,802.0,registered voters,0.0,56.71751,34.84206,0.0,0.0,0.0,44017
3410,2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Utah,8/5/2016,8/25/2016,177.0,likely voters,0.0,32.54999,39.46264,0.0,0.0,0.0,45033
3411,2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,California,5/13/2016,5/22/2016,996.0,likely voters,0.0,51.04332,39.97457,0.0,0.0,0.0,44148
3412,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,10/25/2016,10/31/2016,24316.0,likely voters,7.591351,42.63093,40.84442,5.687949,0.0,0.0,47940
3413,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,10/27/2016,10/30/2016,1128.0,likely voters,5.229676,43.15799,44.8354,3.348696,0.0,0.0,47881
3414,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Virginia,10/27/2016,10/30/2016,1024.0,likely voters,4.830424,46.15971,40.83104,6.348697,0.0,0.0,47880
3415,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,10/26/2016,10/31/2016,1018.0,likely voters,4.08061,46.25638,43.64644,3.23377,0.0,0.0,47875
3416,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,10/20/2016,10/25/2016,2120.0,registered voters,4.041479,45.22579,42.37133,3.638172,0.0,0.0,47616
3417,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Florida,10/20/2016,10/24/2016,1251.0,likely voters,4.020932,46.25807,45.49601,1.731254,0.0,0.0,47465
3418,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,10/22/2016,10/25/2016,1221.0,likely voters,4.014528,44.55508,42.45108,6.137082,0.0,0.0,47542
3419,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Pennsylvania,10/25/2016,10/30/2016,3217.0,registered voters,3.978914,46.8825,43.56416,3.421827,0.0,0.0,47867
3420,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,10/29/2016,10/31/2016,2600.0,likely voters,3.821994,42.25737,41.58954,4.242413,0.0,0.0,47995
3421,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,10/23/2016,10/27/2016,1158.0,likely voters,3.801393,41.12077,37.45545,6.426745,0.0,0.0,47643
3422,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,10/25/2016,10/31/2016,3145.0,likely voters,3.656126,44.47608,43.75472,0.0,0.0,0.0,47874
3423,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,10/29/2016,10/30/2016,1772.0,likely voters,3.426642,43.31412,40.45601,5.821567,0.0,0.0,47786
3424,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Florida,10/25/2016,10/27/2016,815.0,likely voters,3.355515,41.72252,47.91308,2.688943,0.0,0.0,47771
3425,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,North Carolina,10/25/2016,10/26/2016,780.0,likely voters,3.321935,45.09613,42.1607,6.442063,0.0,0.0,47775
3426,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Florida,10/25/2016,10/26/2016,779.0,likely voters,3.3183,43.07729,45.22642,3.442064,0.0,0.0,47776
3427,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Pennsylvania,10/26/2016,10/28/2016,1091.0,likely voters,3.214751,47.59323,39.86635,6.29196,0.0,0.0,47777
3428,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Florida,10/21/2016,10/24/2016,805.0,likely voters,3.20827,42.66839,46.1545,3.041939,0.0,0.0,47469
3429,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,10/20/2016,10/24/2016,1212.0,likely voters,3.207787,49.5508,39.77898,5.101762,0.0,0.0,47538
3430,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,California,10/14/2016,10/23/2016,1024.0,likely voters,3.137293,55.59717,29.49549,3.2398,0.0,0.0,47545
3431,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Pennsylvania,10/23/2016,10/25/2016,824.0,likely voters,3.100477,45.61324,41.39754,4.44564,0.0,0.0,47551
3432,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Missouri,10/27/2016,10/28/2016,1698.0,likely voters,3.093878,38.38882,51.01379,0.0,0.0,0.0,47860
3433,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,10/27/2016,10/31/2016,1500.0,likely voters,3.084529,44.56527,44.0927,5.191904,0.0,0.0,47934
3434,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Colorado,10/26/2016,10/28/2016,997.0,likely voters,3.0522,41.56994,38.94028,8.29196,0.0,0.0,47780
3435,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Arizona,10/26/2016,10/28/2016,994.0,likely voters,3.046803,41.57856,43.91291,5.29196,0.0,0.0,47778
3436,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,North Carolina,10/26/2016,10/28/2016,992.0,likely voters,3.043198,47.60063,44.84283,4.29196,0.0,0.0,47779
3437,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,10/25/2016,10/26/2016,1824.0,registered voters,3.020342,45.7356,45.16847,2.156659,0.0,0.0,47631
3438,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Pennsylvania,10/30/2016,10/30/2016,1249.0,likely voters,3.016379,44.65191,41.1628,4.067204,0.0,0.0,47850
3439,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,10/24/2016,10/30/2016,40816.0,likely voters,3.002867,45.50983,40.68513,3.32019,0.0,0.0,47869
3440,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,10/22/2016,10/26/2016,1209.0,likely voters,2.981157,45.39793,41.72408,4.911148,0.0,0.0,47608
3441,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Ohio,10/30/2016,10/30/2016,1187.0,likely voters,2.953793,42.65191,46.1628,4.067204,0.0,0.0,47849
3442,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,North Carolina,10/30/2016,10/30/2016,1176.0,likely voters,2.942289,44.65191,45.1628,3.067205,0.0,0.0,47848
3443,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Wisconsin,10/30/2016,10/30/2016,1172.0,likely voters,2.938075,45.65191,40.1628,5.067204,0.0,0.0,47852
3444,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Missouri,10/23/2016,10/25/2016,2559.0,likely voters,2.922756,38.24857,49.6742,4.313616,0.0,0.0,47615
3445,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,10/24/2016,10/30/2016,1299.0,likely voters,2.866471,46.34247,44.11433,0.0,0.0,0.0,47882
3446,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,10/14/2016,10/17/2016,1000.0,likely voters,2.866292,46.77638,40.16689,6.217108,0.0,0.0,47060
3447,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Virginia,10/30/2016,10/30/2016,1106.0,likely voters,2.866057,46.65191,41.1628,4.067204,0.0,0.0,47868
3448,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,New Hampshire,10/20/2016,10/24/2016,768.0,likely voters,2.813442,42.84087,38.55337,7.885003,0.0,0.0,47539
3449,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Virginia,10/28/2016,10/30/2016,800.0,likely voters,2.779883,48.6454,43.15485,3.028677,0.0,0.0,47877
3450,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,North Carolina,10/20/2016,10/23/2016,792.0,likely voters,2.747624,45.6013,41.72813,6.131883,0.0,0.0,47325
3451,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Arizona,10/22/2016,10/24/2016,2385.0,likely voters,2.74673,45.62268,46.55776,4.138112,0.0,0.0,47630
3452,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,New Mexico,10/24/2016,10/24/2016,1899.0,likely voters,2.737783,43.56768,39.90605,9.768849,0.0,0.0,47612
3453,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Florida,10/30/2016,10/30/2016,989.0,likely voters,2.725701,43.65191,46.1628,3.067205,0.0,0.0,47846
3454,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Iowa,10/20/2016,10/26/2016,791.0,likely voters,2.681719,43.91508,44.778,2.903502,0.0,0.0,47618
3455,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Colorado,10/30/2016,10/30/2016,952.0,likely voters,2.677527,44.65191,42.1628,5.067204,0.0,0.0,47845
3456,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Maine,10/28/2016,10/30/2016,750.0,likely voters,2.673305,45.63626,40.17801,5.028677,0.0,0.0,47879
3457,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Pennsylvania,10/26/2016,10/30/2016,652.0,likely voters,2.667841,48.44522,39.86187,4.14374,0.0,0.0,47876
3458,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Florida,10/25/2016,10/31/2016,2809.0,likely voters,2.635225,44.58994,44.38246,2.44785,0.0,0.0,47892
3459,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Minnesota,10/22/2016,10/26/2016,656.0,likely voters,2.635078,47.2622,39.17477,5.045012,0.0,0.0,47712
3460,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Georgia,10/25/2016,10/31/2016,2665.0,likely voters,2.629559,42.60584,45.33709,4.447849,0.0,0.0,47893
3461,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,New Hampshire,10/26/2016,10/30/2016,618.0,likely voters,2.626933,45.66956,40.57217,6.074332,0.0,0.0,47871
3462,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Texas,10/27/2016,10/29/2016,980.0,likely voters,2.619547,39.76489,50.98872,3.277336,0.0,0.0,47993
3463,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Florida,10/25/2016,10/26/2016,1301.0,registered voters,2.606538,47.73825,47.15921,1.156659,0.0,0.0,47767
3464,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,California,10/25/2016,10/31/2016,2505.0,likely voters,2.599716,53.58652,29.39222,4.447849,0.0,0.0,47887
3465,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Florida,10/20/2016,10/25/2016,819.0,likely voters,2.595333,43.86593,42.39791,4.662172,0.0,0.0,47549
3466,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,North Carolina,10/25/2016,10/26/2016,1273.0,registered voters,2.579429,48.75709,47.09349,1.156659,0.0,0.0,47766
3467,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,10/20/2016,10/24/2016,1000.0,likely voters,2.576312,46.92302,39.60805,4.271393,0.0,0.0,47530
3468,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Florida,10/25/2016,10/26/2016,742.0,likely voters,2.573995,46.82003,43.94701,0.0,0.0,0.0,47637
3469,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Nevada,10/20/2016,10/24/2016,707.0,likely voters,2.559777,40.92252,45.19056,7.885003,0.0,0.0,47540
3470,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Texas,10/21/2016,10/22/2016,1031.0,likely voters,2.556044,42.38375,47.07659,5.597391,0.0,0.0,47237
3471,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Georgia,10/25/2016,10/27/2016,683.0,registered voters,2.546947,41.74573,50.38565,2.550454,0.0,0.0,47785
3472,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Ohio,10/26/2016,10/27/2016,800.0,likely voters,2.545456,44.46526,43.75848,5.751619,0.0,0.0,47757
3473,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Kentucky,10/26/2016,10/28/2016,811.0,likely voters,2.539893,31.83344,54.7598,0.0,0.0,0.0,47792
3474,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,10/21/2016,10/24/2016,724.0,likely voters,2.53053,42.04403,36.68991,5.306385,0.0,0.0,47550
3475,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Pennsylvania,10/25/2016,10/31/2016,2255.0,likely voters,2.52833,47.59483,40.3685,3.44785,0.0,0.0,47921
3476,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Virginia,10/20/2016,10/26/2016,749.0,likely voters,2.519744,49.9559,38.61252,2.903502,0.0,0.0,47620
3477,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,10/17/2016,10/18/2016,1007.0,likely voters,2.517815,47.00146,41.43147,5.260238,0.0,0.0,47078
3478,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Florida,10/21/2016,10/22/2016,1042.0,likely voters,2.51252,45.37461,44.11722,3.597391,0.0,0.0,47236
3479,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,10/20/2016,10/21/2016,990.0,likely voters,2.500477,44.91417,41.33055,5.06894,0.0,0.0,47527
3480,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Texas,10/25/2016,10/31/2016,2051.0,likely voters,2.495307,39.59306,46.37356,5.447849,0.0,0.0,47926
3481,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Virginia,10/25/2016,10/31/2016,2089.0,likely voters,2.487672,46.59367,37.37183,5.447849,0.0,0.0,47929
3482,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Vermont,10/24/2016,10/26/2016,1052.0,likely voters,2.464012,50.49303,26.90811,4.668949,0.0,0.0,47640
3483,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,10/20/2016,10/23/2016,779.0,likely voters,2.461519,47.54776,43.53545,1.641393,0.0,0.0,47314
3484,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Georgia,10/20/2016,10/26/2016,707.0,likely voters,2.4598,42.99117,44.46952,6.903502,0.0,0.0,47617
3485,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Georgia,10/17/2016,10/20/2016,839.0,likely voters,2.439767,41.53578,46.74831,6.374772,0.0,0.0,47158
3486,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Nevada,10/30/2016,10/30/2016,787.0,likely voters,2.436228,43.65191,46.1628,5.067204,0.0,0.0,47847
3487,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,North Carolina,10/21/2016,10/22/2016,875.0,likely voters,2.413073,45.94925,45.0125,4.19781,0.0,0.0,47248
3488,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Idaho,10/21/2016,10/23/2016,1023.0,likely voters,2.41099,19.83714,49.68791,0.0,0.0,0.0,47339
3489,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Ohio,10/25/2016,10/31/2016,1823.0,likely voters,2.410828,38.58883,44.38562,6.447849,0.0,0.0,47918
3490,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,South Carolina,10/25/2016,10/31/2016,1762.0,likely voters,2.407793,41.6053,44.33863,3.44785,0.0,0.0,47923
3491,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,New York,10/25/2016,10/31/2016,1734.0,likely voters,2.398154,54.58677,32.39149,2.44785,0.0,0.0,47915
3492,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,North Carolina,10/20/2016,10/26/2016,702.0,likely voters,2.39634,46.97337,43.54169,3.903502,0.0,0.0,47619
3493,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Michigan,10/25/2016,10/31/2016,1649.0,likely voters,2.350657,41.58711,41.39053,5.447849,0.0,0.0,47905
3494,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,North Carolina,10/25/2016,10/31/2016,1574.0,likely voters,2.321728,45.5997,43.35462,4.447849,0.0,0.0,47916
3495,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Missouri,10/28/2016,10/31/2016,405.0,likely voters,2.317463,36.78503,51.31965,4.665684,0.0,0.0,47996
3496,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Colorado,10/25/2016,10/31/2016,1532.0,likely voters,2.304632,41.57952,38.41217,8.447849,0.0,0.0,47888
3497,2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/1/16,Virginia,10/23/2016,10/26/2016,814.0,likely voters,2.287585,46.80527,42.42441,3.109682,0.0,0.0,47634
